     Elem ID,     Node ID,     X Coord,     Y Coord,     Z Coord,           X,           Y,           Z,   Magnitude
       44641,       21778,  5.0000e+01,  3.1564e+01,  1.0000e+01, -7.9982e+01, -6.7837e+01,  1.1496e-01,  1.0488e+02
       44641,       21779,  5.0000e+01,  3.1134e+01,  1.0000e+01, -7.0234e+01, -6.7389e+01,  1.2722e-01,  9.7335e+01
       44663,       21779,  5.0000e+01,  3.1134e+01,  1.0000e+01, -7.0234e+01, -6.7389e+01,  1.2722e-01,  9.7335e+01
       44663,       21780,  5.0000e+01,  3.0691e+01,  1.0000e+01, -6.0066e+01, -6.6708e+01,  1.3937e-01,  8.9766e+01
       44685,       21780,  5.0000e+01,  3.0691e+01,  1.0000e+01, -6.0066e+01, -6.6708e+01,  1.3937e-01,  8.9766e+01
       44685,       21781,  5.0000e+01,  3.0234e+01,  1.0000e+01, -4.9533e+01, -6.5799e+01,  1.5080e-01,  8.2359e+01
       44707,       21781,  5.0000e+01,  3.0234e+01,  1.0000e+01, -4.9533e+01, -6.5799e+01,  1.5080e-01,  8.2359e+01
       44707,       21782,  5.0000e+01,  2.9764e+01,  1.0000e+01, -3.8717e+01, -6.4669e+01,  1.6082e-01,  7.5373e+01
       44729,       21782,  5.0000e+01,  2.9764e+01,  1.0000e+01, -3.8717e+01, -6.4669e+01,  1.6082e-01,  7.5373e+01
       44729,       21783,  5.0000e+01,  2.9279e+01,  1.0000e+01, -2.7740e+01, -6.3317e+01,  1.6885e-01,  6.9127e+01
       44751,       21783,  5.0000e+01,  2.9279e+01,  1.0000e+01, -2.7740e+01, -6.3317e+01,  1.6885e-01,  6.9127e+01
       44751,       21784,  5.0000e+01,  2.8781e+01,  1.0000e+01, -1.6536e+01, -6.1653e+01,  1.7463e-01,  6.3832e+01
       44773,       21784,  5.0000e+01,  2.8781e+01,  1.0000e+01, -1.6536e+01, -6.1653e+01,  1.7463e-01,  6.3832e+01
       44773,       21785,  5.0000e+01,  2.8267e+01,  1.0000e+01, -3.9414e+00, -5.9250e+01,  1.7831e-01,  5.9381e+01
